tweet_text,tweet_lang,tweet_created_at,match_id
"🔴Football 

2005—Di María and Messi win the U20 World Cup
2008—Win Olympic gold (Messi assists Di María winner)
2014—Lose in the World Cup final to Germany
2021—Win the Copa América on a Di María goal
2022—Both score in the World Cup final https://t.co/7kdrTammYs",es,2022-12-18 16:29:15+00:00,2022-12-01_costarica_germany
"What a World Cup so far. Personal highlights are Japan upsetting Germany and Spain, South Korea making R0naldo cry and whine, and Canada scoring our fist ever WC goal after qualifying for the first time in decades",es,2022-12-05 18:13:04+00:00,2022-12-01_costarica_germany
"@ONEUTD7 @adriandelmonte I watched my first World Cup in 1966 (that was not a fucking goal!). I’m American. I was in a small German town and I had never even seen a fussball game, had no idea the rest of the world played this game. If I was in Germany, I’d say fussball. Did I mention I’m American?",es,2022-12-06 23:45:42+00:00,2022-12-01_costarica_germany
"@brfootball He took kids to world cup games, go inspired by 7 goals against Costa Rica 😂😂😂😂😂",es,2022-12-09 05:00:53+00:00,2022-12-01_costarica_germany
"Lionel Messi is making a record 26th appearance at the World Cup, breaking a tie with Germany great Lothar Matthäus. Messi’s games have been spread over five World Cups, starting in 2006. He has 11 goals in total, tied for sixth in the all-time list.#Messi𓃵 🇦🇷🇦🇷🇦🇷",es,2022-12-18 15:58:03+00:00,2022-12-01_costarica_germany
"2022 World Cup Goal Difference Leaders
(All Stats through Saturday's games)

England (9)
Spain (6)
France (6)
Portugal (6)
Netherlands (6)
Brazil (5)
Argentina (4)
Morocco (4)
Croatia (3)
Ecuador (1)
Japan (1)
Germany (1)
Uruguay (0)
https://t.co/gV2XUdRy5F",es,2022-12-11 12:49:59+00:00,2022-12-01_costarica_germany
"@VodafoneGhana The first world cup held in Uruguay 🇺🇾 1935, Germany 🇩🇪 have lost many final in the world cup 4 times and Andre Ayew and Osman Bukari scored two goals for Ghana 🇬🇭 against Portugal 🇵🇹",es,2022-12-10 13:17:43+00:00,2022-12-01_costarica_germany
"@goal France vs Argentina backtoback final again in 2026 🔜💪🔥🔥

Repeat of Germany vs Argentina rivalry backtoback in 1986 - 1990 World Cup Final 💪💫",es,2022-12-23 03:35:23+00:00,2022-12-01_costarica_germany
"🇧🇷 Ronaldo’s goal against Germany in the 2002 World Cup Final.

#FIFAWorldCup|#Qatar2022 https://t.co/SAJW58YlpK",es,2022-12-18 07:26:45+00:00,2022-12-01_costarica_germany
"Super early World Cup 2026 predictions 

Champion: Germany 🇩🇪 
2nd: Italy 🇮🇹 
3rd: Argentina 🇦🇷 
Underdog: Nigeria 🇳🇬 
Best Player: Havertz 🇩🇪 
Best Keeper: Ter Stegen 🇩🇪
Goal Scorer: Haaland 🇳🇴 
Young Player: Gnonto 🇮🇹 https://t.co/aMbZjC9bC8",es,2022-12-20 01:19:15+00:00,2022-12-01_costarica_germany
